State,Filed week ended,Initial Claims,Reflecting Week Ended,Continued Claims,Covered Employment,Insured Unemployment Rate
Nevada,5/4/2019,2163,4/27/2019,18001,1339717,1.34
Nevada,5/11/2019,2091,5/4/2019,17317,1339717,1.29
Nevada,5/18/2019,1981,5/11/2019,17520,1339717,1.31
Nevada,5/25/2019,2142,5/18/2019,17044,1339717,1.27
Nevada,6/1/2019,2355,5/25/2019,17177,1339717,1.28
Nevada,6/8/2019,2114,6/1/2019,17419,1339717,1.3
Nevada,6/15/2019,2514,6/8/2019,17047,1339717,1.27
Nevada,6/22/2019,2402,6/15/2019,17595,1339717,1.31
Nevada,6/29/2019,2130,6/22/2019,17798,1339717,1.33
Nevada,7/6/2019,2359,6/29/2019,17630,1339717,1.32
Nevada,7/13/2019,2483,7/6/2019,18814,1351670,1.39
Nevada,7/20/2019,2021,7/13/2019,17909,1351670,1.32
Nevada,7/27/2019,1904,7/20/2019,17707,1351670,1.31
Nevada,8/3/2019,2129,7/27/2019,17475,1351670,1.29
Nevada,8/10/2019,2214,8/3/2019,17617,1351670,1.3
Nevada,8/17/2019,2087,8/10/2019,17108,1351670,1.27
Nevada,8/24/2019,2252,8/17/2019,16878,1351670,1.25
Nevada,8/31/2019,2438,8/24/2019,17388,1351670,1.29
Nevada,9/7/2019,2045,8/31/2019,17346,1351670,1.28
Nevada,9/14/2019,2055,9/7/2019,16914,1351670,1.25
Nevada,9/21/2019,1887,9/14/2019,16327,1351670,1.21
Nevada,9/28/2019,1799,9/21/2019,15872,1351670,1.17
Nevada,10/5/2019,2351,9/28/2019,15863,1351670,1.17
Nevada,10/12/2019,2450,10/5/2019,16280,1362256,1.2
Nevada,10/19/2019,2085,10/12/2019,16617,1362256,1.22
Nevada,10/26/2019,1897,10/19/2019,15743,1362256,1.16
Nevada,11/2/2019,2170,10/26/2019,16035,1362256,1.18
Nevada,11/9/2019,2521,11/2/2019,16014,1362256,1.18
Nevada,11/16/2019,2418,11/9/2019,16225,1362256,1.19
Nevada,11/23/2019,2572,11/16/2019,16915,1362256,1.24
Nevada,11/30/2019,2566,11/23/2019,17321,1362256,1.27
Nevada,12/7/2019,3141,11/30/2019,19086,1362256,1.4
Nevada,12/14/2019,2655,12/7/2019,18343,1362256,1.35
Nevada,12/21/2019,2573,12/14/2019,18971,1362256,1.39
Nevada,12/28/2019,2544,12/21/2019,19193,1362256,1.41
Nevada,1/4/2020,2264,12/28/2019,20801,1362256,1.53
Nevada,1/11/2020,2792,1/4/2020,19823,1371969,1.44
Nevada,1/18/2020,2451,1/11/2020,19328,1371969,1.41
Nevada,1/25/2020,2101,1/18/2020,19025,1371969,1.39
Nevada,2/1/2020,2286,1/25/2020,19177,1371969,1.4
Nevada,2/8/2020,2794,2/1/2020,19225,1371969,1.4
Nevada,2/15/2020,2543,2/8/2020,19585,1371969,1.43
Nevada,2/22/2020,2052,2/15/2020,19472,1371969,1.42
Nevada,2/29/2020,2324,2/22/2020,20044,1371969,1.46
Nevada,3/7/2020,2309,2/29/2020,19850,1371969,1.45
Nevada,3/14/2020,6356,3/7/2020,19475,1371969,1.42
Nevada,3/21/2020,92298,3/14/2020,19822,1371969,1.44
Nevada,3/28/2020,71942,3/21/2020,58798,1371969,4.29
New York,1/5/2019,45065,12/29/2018,179871,9196527,1.96
New York,1/12/2019,21667,1/5/2019,172779,9238028,1.87
New York,1/19/2019,16585,1/12/2019,162688,9238028,1.76
New York,1/26/2019,14615,1/19/2019,161589,9238028,1.75
New York,2/2/2019,18295,1/26/2019,164866,9238028,1.78
New York,2/9/2019,17414,2/2/2019,165703,9238028,1.79
New York,2/16/2019,13619,2/9/2019,161687,9238028,1.75
New York,2/23/2019,14038,2/16/2019,160513,9238028,1.74
New York,3/2/2019,30291,2/23/2019,179076,9238028,1.94
New York,3/9/2019,13794,3/2/2019,158729,9238028,1.72
New York,3/16/2019,12915,3/9/2019,156976,9238028,1.7
New York,3/23/2019,12684,3/16/2019,152162,9238028,1.65
New York,3/30/2019,13009,3/23/2019,148017,9238028,1.6
New York,4/6/2019,12603,3/30/2019,140011,9238028,1.52
New York,4/13/2019,12131,4/6/2019,132624,9277188,1.43
New York,4/20/2019,12048,4/13/2019,126256,9277188,1.36
New York,4/27/2019,18580,4/20/2019,127605,9277188,1.38
New York,5/4/2019,27945,4/27/2019,137475,9277188,1.48
New York,5/11/2019,12551,5/4/2019,116125,9277188,1.25
New York,5/18/2019,11874,5/11/2019,113042,9277188,1.22
New York,5/25/2019,12749,5/18/2019,111749,9277188,1.2
New York,6/1/2019,13151,5/25/2019,112515,9277188,1.21
New York,6/8/2019,13991,6/1/2019,114145,9277188,1.23
New York,6/15/2019,12287,6/8/2019,112845,9277188,1.22
New York,6/22/2019,11783,6/15/2019,112721,9277188,1.22
New York,6/29/2019,14376,6/22/2019,113999,9277188,1.23
New York,7/6/2019,25279,6/29/2019,123808,9277188,1.33
New York,7/13/2019,25416,7/6/2019,142051,9315134,1.52
New York,7/20/2019,11845,7/13/2019,134096,9315134,1.44
New York,7/27/2019,11660,7/20/2019,132473,9315134,1.42
New York,8/3/2019,11545,7/27/2019,131904,9315134,1.42
New York,8/10/2019,12153,8/3/2019,131332,9315134,1.41
New York,8/17/2019,12088,8/10/2019,131210,9315134,1.41
New York,8/24/2019,16540,8/17/2019,134289,9315134,1.44
New York,8/31/2019,15116,8/24/2019,136816,9315134,1.47
New York,9/7/2019,11569,8/31/2019,132355,9315134,1.42
New York,9/14/2019,12617,9/7/2019,118808,9315134,1.28
New York,9/21/2019,10840,9/14/2019,104676,9315134,1.12
New York,9/28/2019,10893,9/21/2019,103396,9315134,1.11
New York,10/5/2019,11894,9/28/2019,103069,9315134,1.11
New York,10/12/2019,15041,10/5/2019,106343,9351620,1.14
New York,10/19/2019,12110,10/12/2019,105927,9351620,1.13
New York,10/26/2019,13085,10/19/2019,107489,9351620,1.15
New York,11/2/2019,12996,10/26/2019,108769,9351620,1.16
New York,11/9/2019,15717,11/2/2019,112245,9351620,1.2
New York,11/16/2019,15999,11/9/2019,116355,9351620,1.24
New York,11/23/2019,18992,11/16/2019,123920,9351620,1.33
New York,11/30/2019,13521,11/23/2019,122801,9351620,1.31
New York,12/7/2019,24396,11/30/2019,139319,9351620,1.49
New York,12/14/2019,18108,12/7/2019,136601,9351620,1.46
New York,12/21/2019,16062,12/14/2019,138720,9351620,1.48
New York,12/28/2019,18384,12/21/2019,141563,9351620,1.51
New York,1/4/2020,44846,12/28/2019,181668,9351620,1.94
New York,1/11/2020,23314,1/4/2020,184283,9380736,1.96
New York,1/18/2020,17823,1/11/2020,164588,9380736,1.75
New York,1/25/2020,15022,1/18/2020,164044,9380736,1.75
New York,2/1/2020,16545,1/25/2020,165715,9380736,1.77
New York,2/8/2020,15010,2/1/2020,163393,9380736,1.74
New York,2/15/2020,14333,2/8/2020,164111,9380736,1.75
New York,2/22/2020,14144,2/15/2020,163220,9380736,1.74
New York,2/29/2020,31208,2/22/2020,182691,9380736,1.95
New York,3/7/2020,14035,2/29/2020,161892,9380736,1.73
New York,3/14/2020,14272,3/7/2020,158268,9380736,1.69
New York,3/21/2020,79999,3/14/2020,167214,9380736,1.78
New York,3/28/2020,366595,3/21/2020,314710,9380736,3.35
Ohio,1/5/2019,9984,12/29/2018,71682,5286309,1.36
Ohio,1/12/2019,10168,1/5/2019,73321,5297266,1.38
Ohio,1/19/2019,12361,1/12/2019,71428,5297266,1.35
Ohio,1/26/2019,8838,1/19/2019,74304,5297266,1.4
Ohio,2/2/2019,8443,1/26/2019,73045,5297266,1.38
Ohio,2/9/2019,6584,2/2/2019,74406,5297266,1.4
Ohio,2/16/2019,5843,2/9/2019,72360,5297266,1.37
Ohio,2/23/2019,6181,2/16/2019,71003,5297266,1.34
Ohio,3/2/2019,5427,2/23/2019,69933,5297266,1.32
Ohio,3/9/2019,6569,3/2/2019,68260,5297266,1.29
Ohio,3/16/2019,6449,3/9/2019,67386,5297266,1.27
Ohio,3/23/2019,5981,3/16/2019,65235,5297266,1.23
Ohio,3/30/2019,6197,3/23/2019,61777,5297266,1.17
Ohio,4/6/2019,6011,3/30/2019,59590,5297266,1.12
Ohio,4/13/2019,5235,4/6/2019,54941,5306159,1.04
Ohio,4/20/2019,6076,4/13/2019,51094,5306159,0.96
Ohio,4/27/2019,5659,4/20/2019,48356,5306159,0.91
Ohio,5/4/2019,5518,4/27/2019,46329,5306159,0.87
Ohio,5/11/2019,5773,5/4/2019,43492,5306159,0.82
Ohio,5/18/2019,9941,5/11/2019,42912,5306159,0.81
Ohio,5/25/2019,6668,5/18/2019,46293,5306159,0.87
Ohio,6/1/2019,7161,5/25/2019,45360,5306159,0.85
Ohio,6/8/2019,7063,6/1/2019,46748,5306159,0.88
Ohio,6/15/2019,5698,6/8/2019,45074,5306159,0.85
Ohio,6/22/2019,5980,6/15/2019,44625,5306159,0.84
Ohio,6/29/2019,5970,6/22/2019,45429,5306159,0.86
Ohio,7/6/2019,6295,6/29/2019,43946,5306159,0.83
Ohio,7/13/2019,7503,7/6/2019,47650,5317167,0.9
Ohio,7/20/2019,5655,7/13/2019,46889,5317167,0.88
Ohio,7/27/2019,4949,7/20/2019,45295,5317167,0.85
Ohio,8/3/2019,4921,7/27/2019,43790,5317167,0.82
Ohio,8/10/2019,4814,8/3/2019,43548,5317167,0.82
Ohio,8/17/2019,4659,8/10/2019,42250,5317167,0.79
Ohio,8/24/2019,4933,8/17/2019,41047,5317167,0.77
Ohio,8/31/2019,4715,8/24/2019,39315,5317167,0.74
Ohio,9/7/2019,4428,8/31/2019,37747,5317167,0.71
Ohio,9/14/2019,4566,9/7/2019,37349,5317167,0.7
Ohio,9/21/2019,4887,9/14/2019,36878,5317167,0.69
Ohio,9/28/2019,7048,9/21/2019,36395,5317167,0.68
Ohio,10/5/2019,6159,9/28/2019,38600,5317167,0.73
Ohio,10/12/2019,5904,10/5/2019,39426,5327431,0.74
Ohio,10/19/2019,6262,10/12/2019,39564,5327431,0.74
Ohio,10/26/2019,7368,10/19/2019,40720,5327431,0.76
Ohio,11/2/2019,7314,10/26/2019,42883,5327431,0.8
Ohio,11/9/2019,7811,11/2/2019,42402,5327431,0.8
Ohio,11/16/2019,8739,11/9/2019,42777,5327431,0.8
Ohio,11/23/2019,7868,11/16/2019,46012,5327431,0.86
Ohio,11/30/2019,9372,11/23/2019,46844,5327431,0.88
Ohio,12/7/2019,10388,11/30/2019,52807,5327431,0.99
Ohio,12/14/2019,9999,12/7/2019,54811,5327431,1.03
Ohio,12/21/2019,10634,12/14/2019,57405,5327431,1.08
Ohio,12/28/2019,15943,12/21/2019,61801,5327431,1.16
Ohio,1/4/2020,10759,12/28/2019,73287,5327431,1.38
Ohio,1/11/2020,9957,1/4/2020,78391,5338723,1.47
Ohio,1/18/2020,7865,1/11/2020,72855,5338723,1.36
Ohio,1/25/2020,8086,1/18/2020,72002,5338723,1.35
Ohio,2/1/2020,7329,1/25/2020,72622,5338723,1.36
Ohio,2/8/2020,6825,2/1/2020,71442,5338723,1.34
Ohio,2/15/2020,6532,2/8/2020,71214,5338723,1.33
Ohio,2/22/2020,6208,2/15/2020,70924,5338723,1.33
Ohio,2/29/2020,9916,2/22/2020,70655,5338723,1.32
Ohio,3/7/2020,6545,2/29/2020,73123,5338723,1.37
Ohio,3/14/2020,7046,3/7/2020,68516,5338723,1.28
Ohio,3/21/2020,196309,3/14/2020,68323,5338723,1.28
Ohio,3/28/2020,274288,3/21/2020,214273,5338723,4.01
Oklahoma,1/5/2019,2630,12/29/2018,14109,1539605,0.92
Oklahoma,1/12/2019,2579,1/5/2019,15339,1544089,0.99
Oklahoma,1/19/2019,2449,1/12/2019,14559,1544089,0.94
Oklahoma,1/26/2019,2258,1/19/2019,14668,1544089,0.95
Oklahoma,2/2/2019,2010,1/26/2019,14496,1544089,0.94
Oklahoma,2/9/2019,1958,2/2/2019,14393,1544089,0.93
Oklahoma,2/16/2019,1746,2/9/2019,14380,1544089,0.93
Oklahoma,2/23/2019,1901,2/16/2019,13797,1544089,0.89
Oklahoma,3/2/2019,1776,2/23/2019,14064,1544089,0.91
Oklahoma,3/9/2019,1623,3/2/2019,13858,1544089,0.9
Oklahoma,3/16/2019,2669,3/9/2019,13527,1544089,0.88
Oklahoma,3/23/2019,1572,3/16/2019,14217,1544089,0.92
Oklahoma,3/30/2019,1706,3/23/2019,13558,1544089,0.88
Oklahoma,4/6/2019,2024,3/30/2019,13647,1544089,0.88
Oklahoma,4/13/2019,1824,4/6/2019,13448,1549332,0.87
Oklahoma,4/20/2019,2037,4/13/2019,13531,1549332,0.87
Oklahoma,4/27/2019,2010,4/20/2019,13576,1549332,0.88
Oklahoma,5/4/2019,1992,4/27/2019,13792,1549332,0.89
Oklahoma,5/11/2019,1729,5/4/2019,13560,1549332,0.88
Oklahoma,5/18/2019,1730,5/11/2019,13508,1549332,0.87
Oklahoma,5/25/2019,1722,5/18/2019,13191,1549332,0.85
Oklahoma,6/1/2019,2144,5/25/2019,13404,1549332,0.87
Oklahoma,6/8/2019,1933,6/1/2019,14199,1549332,0.92
Oklahoma,6/15/2019,1820,6/8/2019,14550,1549332,0.94
Oklahoma,6/22/2019,1691,6/15/2019,14364,1549332,0.93
Oklahoma,6/29/2019,1821,6/22/2019,14544,1549332,0.94
Oklahoma,7/6/2019,2011,6/29/2019,14638,1549332,0.94
Oklahoma,7/13/2019,2000,7/6/2019,15233,1555668,0.98
Oklahoma,7/20/2019,1838,7/13/2019,15232,1555668,0.98
Oklahoma,7/27/2019,1507,7/20/2019,15072,1555668,0.97
Oklahoma,8/3/2019,1558,7/27/2019,14900,1555668,0.96
Oklahoma,8/10/2019,1611,8/3/2019,15188,1555668,0.98
Oklahoma,8/17/2019,1599,8/10/2019,14707,1555668,0.95
Oklahoma,8/24/2019,1624,8/17/2019,14468,1555668,0.93
Oklahoma,8/31/2019,1424,8/24/2019,14283,1555668,0.92
Oklahoma,9/7/2019,1452,8/31/2019,14211,1555668,0.91
Oklahoma,9/14/2019,1519,9/7/2019,14351,1555668,0.92
Oklahoma,9/21/2019,1660,9/14/2019,14395,1555668,0.93
Oklahoma,9/28/2019,1623,9/21/2019,14386,1555668,0.92
Oklahoma,10/5/2019,1692,9/28/2019,14545,1555668,0.93
Oklahoma,10/12/2019,2674,10/5/2019,14579,1560077,0.93
Oklahoma,10/19/2019,1622,10/12/2019,15535,1560077,1
Oklahoma,10/26/2019,1674,10/19/2019,14912,1560077,0.96
Oklahoma,11/2/2019,1750,10/26/2019,15061,1560077,0.97
Oklahoma,11/9/2019,1840,11/2/2019,15187,1560077,0.97
Oklahoma,11/16/2019,2800,11/9/2019,14943,1560077,0.96
Oklahoma,11/23/2019,2111,11/16/2019,16394,1560077,1.05
Oklahoma,11/30/2019,2922,11/23/2019,15576,1560077,1
Oklahoma,12/7/2019,1971,11/30/2019,17751,1560077,1.14
Oklahoma,12/14/2019,1955,12/7/2019,16289,1560077,1.04
Oklahoma,12/21/2019,2124,12/14/2019,16444,1560077,1.05
Oklahoma,12/28/2019,2158,12/21/2019,16735,1560077,1.07
Oklahoma,1/4/2020,2943,12/28/2019,18080,1560077,1.16
Oklahoma,1/11/2020,2034,1/4/2020,19387,1565634,1.24
Oklahoma,1/18/2020,1981,1/11/2020,17467,1565634,1.12
Oklahoma,1/25/2020,1830,1/18/2020,17291,1565634,1.1
Oklahoma,2/1/2020,1779,1/25/2020,17451,1565634,1.11
Oklahoma,2/8/2020,1715,2/1/2020,17757,1565634,1.13
Oklahoma,2/15/2020,1633,2/8/2020,17513,1565634,1.12
Oklahoma,2/22/2020,1509,2/15/2020,17269,1565634,1.1
Oklahoma,2/29/2020,1458,2/22/2020,16929,1565634,1.08
Oklahoma,3/7/2020,1569,2/29/2020,17067,1565634,1.09
Oklahoma,3/14/2020,1836,3/7/2020,16482,1565634,1.05
Oklahoma,3/21/2020,21926,3/14/2020,16854,1565634,1.08
Oklahoma,3/28/2020,47744,3/21/2020,25268,1565634,1.61
Oregon,1/5/2019,7250,12/29/2018,35424,1864210,1.9
Oregon,1/12/2019,5945,1/5/2019,34952,1872890,1.87
Oregon,1/19/2019,4708,1/12/2019,31577,1872890,1.69
Oregon,1/26/2019,3596,1/19/2019,30888,1872890,1.65
Oregon,2/2/2019,4577,1/26/2019,30858,1872890,1.65
Oregon,2/9/2019,4928,2/2/2019,30760,1872890,1.64
Oregon,2/16/2019,5111,2/9/2019,32285,1872890,1.72
Oregon,2/23/2019,4287,2/16/2019,33045,1872890,1.76
Oregon,3/2/2019,5863,2/23/2019,31812,1872890,1.7
Oregon,3/9/2019,6732,3/2/2019,34823,1872890,1.86
Oregon,3/16/2019,3706,3/9/2019,31989,1872890,1.71
Oregon,3/23/2019,3855,3/16/2019,30185,1872890,1.61
Oregon,3/30/2019,4166,3/23/2019,29086,1872890,1.55
Oregon,4/6/2019,4468,3/30/2019,30036,1872890,1.6
Oregon,4/13/2019,4352,4/6/2019,28636,1881622,1.52
Oregon,4/20/2019,4021,4/13/2019,27923,1881622,1.48
Oregon,4/27/2019,3275,4/20/2019,26846,1881622,1.43
Oregon,5/4/2019,3038,4/27/2019,26247,1881622,1.39
Oregon,5/11/2019,3333,5/4/2019,25361,1881622,1.35
Oregon,5/18/2019,3258,5/11/2019,24726,1881622,1.31
Oregon,5/25/2019,3651,5/18/2019,24560,1881622,1.31
Oregon,6/1/2019,3491,5/25/2019,24221,1881622,1.29
Oregon,6/8/2019,3548,6/1/2019,24735,1881622,1.31
Oregon,6/15/2019,3504,6/8/2019,23910,1881622,1.27
Oregon,6/22/2019,3933,6/15/2019,23953,1881622,1.27
Oregon,6/29/2019,3771,6/22/2019,24701,1881622,1.31
Oregon,7/6/2019,4915,6/29/2019,24516,1881622,1.3
Oregon,7/13/2019,4972,7/6/2019,27638,1891012,1.46
Oregon,7/20/2019,3436,7/13/2019,25882,1891012,1.37
Oregon,7/27/2019,3148,7/20/2019,24995,1891012,1.32
Oregon,8/3/2019,3262,7/27/2019,24565,1891012,1.3
Oregon,8/10/2019,3358,8/3/2019,24468,1891012,1.29
Oregon,8/17/2019,2972,8/10/2019,24455,1891012,1.29
Oregon,8/24/2019,3264,8/17/2019,23851,1891012,1.26
Oregon,8/31/2019,3191,8/24/2019,23491,1891012,1.24
Oregon,9/7/2019,3182,8/31/2019,23047,1891012,1.22
Oregon,9/14/2019,3867,9/7/2019,22429,1891012,1.19
Oregon,9/21/2019,3637,9/14/2019,22522,1891012,1.19
Oregon,9/28/2019,3286,9/21/2019,22449,1891012,1.19
Oregon,10/5/2019,3492,9/28/2019,21865,1891012,1.16
Oregon,10/12/2019,3555,10/5/2019,22325,1898680,1.18
Oregon,10/19/2019,3973,10/12/2019,22485,1898680,1.18
Oregon,10/26/2019,3691,10/19/2019,23131,1898680,1.22
Oregon,11/2/2019,3456,10/26/2019,22931,1898680,1.21
Oregon,11/9/2019,3888,11/2/2019,23337,1898680,1.23
Oregon,11/16/2019,3942,11/9/2019,23707,1898680,1.25
Oregon,11/23/2019,4994,11/16/2019,24448,1898680,1.29
Oregon,11/30/2019,4283,11/23/2019,24783,1898680,1.31
Oregon,12/7/2019,6576,11/30/2019,29632,1898680,1.56
Oregon,12/14/2019,5519,12/7/2019,27169,1898680,1.43
Oregon,12/21/2019,4892,12/14/2019,27734,1898680,1.46
Oregon,12/28/2019,7231,12/21/2019,28122,1898680,1.48
Oregon,1/4/2020,6714,12/28/2019,35451,1898680,1.87
Oregon,1/11/2020,6215,1/4/2020,36039,1906429,1.89
Oregon,1/18/2020,4051,1/11/2020,31604,1906429,1.66
Oregon,1/25/2020,4457,1/18/2020,32306,1906429,1.69
Oregon,2/1/2020,4853,1/25/2020,31876,1906429,1.67
Oregon,2/8/2020,4953,2/1/2020,31658,1906429,1.66
Oregon,2/15/2020,4284,2/8/2020,31167,1906429,1.63
Oregon,2/22/2020,3514,2/15/2020,30548,1906429,1.6
Oregon,2/29/2020,3936,2/22/2020,30165,1906429,1.58
Oregon,3/7/2020,4154,2/29/2020,29517,1906429,1.55
Oregon,3/14/2020,4269,3/7/2020,29002,1906429,1.52
Oregon,3/21/2020,30054,3/14/2020,30523,1906429,1.6
Oregon,3/28/2020,47498,3/21/2020,63930,1906429,3.35
Pennsylvania,1/5/2019,27727,12/29/2018,128047,5720159,2.24
Pennsylvania,1/12/2019,23772,1/5/2019,148930,5738104,2.6
Pennsylvania,1/19/2019,15830,1/12/2019,132031,5738104,2.3
Pennsylvania,1/26/2019,14644,1/19/2019,135772,5738104,2.37
Pennsylvania,2/2/2019,19657,1/26/2019,132674,5738104,2.31
Pennsylvania,2/9/2019,17574,2/2/2019,146591,5738104,2.55
Pennsylvania,2/16/2019,13418,2/9/2019,135051,5738104,2.35
Pennsylvania,2/23/2019,12923,2/16/2019,140874,5738104,2.46
Pennsylvania,3/2/2019,14697,2/23/2019,133270,5738104,2.32
Pennsylvania,3/9/2019,15320,3/2/2019,139286,5738104,2.43
Pennsylvania,3/16/2019,13078,3/9/2019,130101,5738104,2.27
Pennsylvania,3/23/2019,11897,3/16/2019,134753,5738104,2.35
Pennsylvania,3/30/2019,10520,3/23/2019,117152,5738104,2.04
Pennsylvania,4/6/2019,11127,3/30/2019,117131,5738104,2.04
Pennsylvania,4/13/2019,11495,4/6/2019,100824,5754323,1.75
Pennsylvania,4/20/2019,12458,4/13/2019,100301,5754323,1.74
Pennsylvania,4/27/2019,11817,4/20/2019,93484,5754323,1.62
Pennsylvania,5/4/2019,11977,4/27/2019,96270,5754323,1.67
Pennsylvania,5/11/2019,10937,5/4/2019,89126,5754323,1.55
Pennsylvania,5/18/2019,11929,5/11/2019,90932,5754323,1.58
Pennsylvania,5/25/2019,9862,5/18/2019,88098,5754323,1.53
Pennsylvania,6/1/2019,11990,5/25/2019,92256,5754323,1.6
Pennsylvania,6/8/2019,17364,6/1/2019,89151,5754323,1.55
Pennsylvania,6/15/2019,19548,6/8/2019,94129,5754323,1.64
Pennsylvania,6/22/2019,18602,6/15/2019,98828,5754323,1.72
Pennsylvania,6/29/2019,14483,6/22/2019,110978,5754323,1.93
Pennsylvania,7/6/2019,13132,6/29/2019,109431,5754323,1.9
Pennsylvania,7/13/2019,14876,7/6/2019,114361,5770779,1.98
Pennsylvania,7/20/2019,11370,7/13/2019,114481,5770779,1.98
Pennsylvania,7/27/2019,10023,7/20/2019,116054,5770779,2.01
Pennsylvania,8/3/2019,10921,7/27/2019,111362,5770779,1.93
Pennsylvania,8/10/2019,11332,8/3/2019,114251,5770779,1.98
Pennsylvania,8/17/2019,11157,8/10/2019,111802,5770779,1.94
Pennsylvania,8/24/2019,10944,8/17/2019,114115,5770779,1.98
Pennsylvania,8/31/2019,11186,8/24/2019,107793,5770779,1.87
Pennsylvania,9/7/2019,9834,8/31/2019,98936,5770779,1.71
Pennsylvania,9/14/2019,10036,9/7/2019,91951,5770779,1.59
Pennsylvania,9/21/2019,9521,9/14/2019,85657,5770779,1.48
Pennsylvania,9/28/2019,10026,9/21/2019,85055,5770779,1.47
Pennsylvania,10/5/2019,10561,9/28/2019,83132,5770779,1.44
Pennsylvania,10/12/2019,11157,10/5/2019,83549,5787653,1.44
Pennsylvania,10/19/2019,10922,10/12/2019,82898,5787653,1.43
Pennsylvania,10/26/2019,11488,10/19/2019,85820,5787653,1.48
Pennsylvania,11/2/2019,12518,10/26/2019,85605,5787653,1.48
Pennsylvania,11/9/2019,14435,11/2/2019,88366,5787653,1.53
Pennsylvania,11/16/2019,12342,11/9/2019,88124,5787653,1.52
Pennsylvania,11/23/2019,17406,11/16/2019,93846,5787653,1.62
Pennsylvania,11/30/2019,17339,11/23/2019,95980,5787653,1.66
Pennsylvania,12/7/2019,25417,11/30/2019,103764,5787653,1.79
Pennsylvania,12/14/2019,20691,12/7/2019,118237,5787653,2.04
Pennsylvania,12/21/2019,19967,12/14/2019,119212,5787653,2.06
Pennsylvania,12/28/2019,26152,12/21/2019,117263,5787653,2.03
Pennsylvania,1/4/2020,27298,12/28/2019,135411,5787653,2.34
Pennsylvania,1/11/2020,26356,1/4/2020,163882,5800562,2.83
Pennsylvania,1/18/2020,16218,1/11/2020,142326,5800562,2.45
Pennsylvania,1/25/2020,13359,1/18/2020,140027,5800562,2.41
Pennsylvania,2/1/2020,15893,1/25/2020,135951,5800562,2.34
Pennsylvania,2/8/2020,14425,2/1/2020,142004,5800562,2.45
Pennsylvania,2/15/2020,13583,2/8/2020,136149,5800562,2.35
Pennsylvania,2/22/2020,12631,2/15/2020,142306,5800562,2.45
Pennsylvania,2/29/2020,12045,2/22/2020,135095,5800562,2.33
Pennsylvania,3/7/2020,12227,2/29/2020,136931,5800562,2.36
Pennsylvania,3/14/2020,15439,3/7/2020,128842,5800562,2.22
Pennsylvania,3/21/2020,377451,3/14/2020,128029,5800562,2.21
Pennsylvania,3/28/2020,404677,3/21/2020,135708,5800562,2.34
Puerto Rico,1/5/2019,781,12/29/2018,15484,846539,1.83
Puerto Rico,1/12/2019,1949,1/5/2019,16674,840704,1.98
Puerto Rico,1/19/2019,1591,1/12/2019,16630,840704,1.98
Puerto Rico,1/26/2019,1173,1/19/2019,16249,840704,1.93
Puerto Rico,2/2/2019,1188,1/26/2019,15914,840704,1.89
Puerto Rico,2/9/2019,1584,2/2/2019,15546,840704,1.85
Puerto Rico,2/16/2019,1084,2/9/2019,15936,840704,1.9
Puerto Rico,2/23/2019,1172,2/16/2019,15457,840704,1.84
Puerto Rico,3/2/2019,1159,2/23/2019,16453,840704,1.96
Puerto Rico,3/9/2019,1120,3/2/2019,15778,840704,1.88
Puerto Rico,3/16/2019,1175,3/9/2019,15808,840704,1.88
Puerto Rico,3/23/2019,1002,3/16/2019,15353,840704,1.83
Puerto Rico,3/30/2019,1148,3/23/2019,15503,840704,1.84
Puerto Rico,4/6/2019,1163,3/30/2019,15524,840704,1.85
Puerto Rico,4/13/2019,1430,4/6/2019,14997,838379,1.79
Puerto Rico,4/20/2019,1044,4/13/2019,13900,838379,1.66
Puerto Rico,4/27/2019,1337,4/20/2019,15003,838379,1.79
Puerto Rico,5/4/2019,1264,4/27/2019,14384,838379,1.72
Puerto Rico,5/11/2019,1136,5/4/2019,13818,838379,1.65
Puerto Rico,5/18/2019,1113,5/11/2019,13146,838379,1.57
Puerto Rico,5/25/2019,1405,5/18/2019,14108,838379,1.68
Puerto Rico,6/1/2019,1305,5/25/2019,13856,838379,1.65
Puerto Rico,6/8/2019,2239,6/1/2019,14049,838379,1.68
Puerto Rico,6/15/2019,2445,6/8/2019,15782,838379,1.88
Puerto Rico,6/22/2019,1805,6/15/2019,17790,838379,2.12
Puerto Rico,6/29/2019,1531,6/22/2019,18308,838379,2.18
Puerto Rico,7/6/2019,1458,6/29/2019,18337,838379,2.19
Puerto Rico,7/13/2019,1974,7/6/2019,19920,843431,2.36
Puerto Rico,7/20/2019,1406,7/13/2019,20736,843431,2.46
Puerto Rico,7/27/2019,1156,7/20/2019,20707,843431,2.46
Puerto Rico,8/3/2019,1291,7/27/2019,21009,843431,2.49
Puerto Rico,8/10/2019,1345,8/3/2019,20219,843431,2.4
Puerto Rico,8/17/2019,1249,8/10/2019,18437,843431,2.19
Puerto Rico,8/24/2019,1218,8/17/2019,18121,843431,2.15
Puerto Rico,8/31/2019,961,8/24/2019,16802,843431,1.99
Puerto Rico,9/7/2019,1173,8/31/2019,16855,843431,2
Puerto Rico,9/14/2019,1135,9/7/2019,16872,843431,2
Puerto Rico,9/21/2019,1031,9/14/2019,17073,843431,2.02
Puerto Rico,9/28/2019,820,9/21/2019,16433,843431,1.95
Puerto Rico,10/5/2019,1448,9/28/2019,16812,843431,1.99
Puerto Rico,10/12/2019,1474,10/5/2019,16838,848044,1.99
